y,x_exog,x_endog,z1,z2
5.419891532510429,0.5154104029008109,0.9614963792032494,0.30471707975443135,1.727350214164185
-2.8928601728009147,-0.5775388873556505,-1.4547368584310667,-1.0399841062404955,-1.5338614049161376
8.178047011791858,1.274447216941239,0.8902987452408102,0.7504511958064572,0.8638280136981883
4.515304211805819,-0.6275875364369197,1.6399780920093623,0.9405647163912139,-0.3285252231228939
-4.17747387468409,-0.6366152831022357,-1.8942183284641776,-1.9510351886538364,-0.0613243458288473
5.385369132127993,0.5411316108045314,0.13821783843254498,-1.302179506862318,-1.052898510703949
2.1307841578413873,0.7629264823369366,-0.48457012298385915,0.12784040316728537,-0.33445617235587666
0.9061428247449493,0.4480993639362036,-0.8251893026305354,-0.3162425923435822,1.3000445946989585
0.02726179428476927,-1.6855973173848082,1.021672454469959,-0.016801157504288795,0.582655241987707
2.199702667317781,0.5380344399282511,-0.417413392738524,-0.85304392757358,1.732311605409944
0.04191445582770115,-1.034308051674399,0.7809677674771651,0.8793979748628286,1.1774118889776937
4.932356305192929,0.2352761115882635,0.8571219002988728,0.7777919354289483,0.4390866789295762
1.110477267419889,-1.4237344353990602,1.3002643493849109,0.06603069756121605,1.743934526167792
2.3350143739026183,0.44632214754306365,0.184040948935456,1.1272412069680329,0.43899315873829875
0.709305751832443,-0.8065989043073726,0.6889113093111169,0.4675093422520456,0.8279881767970589
-1.350768712695311,-1.2826346502605217,-0.1512575311347497,-0.8592924628832382,-0.29657095353470836
6.36656154170765,0.7138201364823995,0.860379179635616,0.36875078408249884,0.06654581585920483
1.3477024807507596,0.2416445216767513,-1.1754458798324423,-0.9588826008289989,-0.6974238233002769
4.326534479051952,-0.6139768013928971,1.7539974254609185,0.8784503013072725,0.989583934594853
0.8052733289943168,1.4511788490210642,-1.7262593967139415,-0.049925910986252896,-1.1783036231148656
-0.1215048245731074,-0.44065242156974244,0.012601663867597916,-0.18486236354526056,0.7823503424176613
-1.4193548052112062,0.03210767397093466,-0.8103183317573334,-0.6809295444039414,-0.19065105750515945
5.83686071489129,0.2689134476786009,1.537823811910254,1.2225413386740303,1.1712470934673194
-0.175409242573062,-0.6196659341286136,0.06032507748150648,-0.15452948206880215,0.7508689887312598
3.6017448468877555,0.47113629339992935,0.250131013374378,-0.4283278221631072,1.8206461576468016
5.702452217537977,-0.5334523471647244,1.8170324056974254,-0.3521335504882296,0.7307746911386448
0.49492070694027196,-0.4116383222162092,-0.3837961834086101,0.5323091855533487,-1.5720402556532407
6.938668134548916,1.362642639803341,0.34382951825140984,0.36544406436407834,-0.06695317289820084
-3.0411013534189753,-1.040586052512433,-0.3563173820943532,0.4127326115959884,-1.172007192594816
-4.424712952649224,-2.41278033092949,0.2297796385595091,0.43082100300788273,-0.5182798423662747
10.875201777892553,1.6109369950118944,1.88055033517047,2.1416476008704612,1.5112284332767216
10.265167319913992,2.549327952607003,0.09674661871530776,-0.4064150163846156,0.637533810897696
1.8145099539062977,-0.40526926544933184,-0.07980332286403552,-0.5122427290715373,-0.6989304285787463
-2.707002690548726,-1.9368380406201853,0.348744540490176,-0.8137727282478777,-1.013717366440399
3.72225326594535,-0.31048397619594376,0.7317777261475558,0.6159794225754956,0.03278209287626079
1.6213115267945764,-0.2862229498406692,0.30298306063307834,1.1289722927208916,-1.2165601493811278
-1.5189880014613628,-0.18992384102225704,-1.3166546182418395,-0.11394745765487507,-0.6711402773965811
-2.7310228854072847,-1.1133880419218483,-0.24722943349284576,-0.840156476962528,0.31200947155124387
5.879036912614692,0.5795611424764774,1.020656074945066,-0.8244812156912396,1.1553120361066962
8.557438343426238,0.5245073752860862,1.8530753555775097,0.6505927878247011,0.6087614722244398
-2.781321362644377,-1.4944056198193065,-0.1473102156815313,0.7432541712034423,-2.2912895085981
6.822995200043125,0.6991967316948878,0.8868036633256456,0.543154268305195,0.3043667290302598
9.639793050192656,2.052684981945891,0.5344001922995343,-0.6655097072886943,0.07203357323257792
5.477973657800928,0.17196033243705985,1.147193991767121,0.23216132306671977,0.41389028537269307
4.689696161659209,-0.33732516206850605,1.4230654956120579,0.11668580914072822,1.6162096816512073
-1.0868953349040644,-0.1420032144075213,-1.1645686450064647,0.21868859672901295,-2.063238276804743
3.9015734936491424,0.6152567669685612,0.3723337461826897,0.8714287779481898,-0.5911034251911056
-10.2663396239156,-1.7306716055072182,-2.457174067953214,0.22359554877468227,0.5909063227933546
2.7412797634323853,0.16439070297730224,-0.12860982584069913,0.6789135630718949,-1.5815943994539423
-6.378731520422888,-0.3904639494628101,-2.6080232650434207,0.06757906948889146,1.475949048053509
4.264005850092801,1.8478250129560454,-0.7309310096071832,0.28911939868998415,0.3683566127006584
4.623406912084392,-0.17417273380495787,1.6185176063193878,0.6312882258385404,0.846583985843404
4.965689461817777,1.6678876111195198,-1.016815149649868,-1.4571558198556664,-0.5709436615217945
-3.4399595308619695,-1.1037406977820072,-0.6242726861874386,-0.31967121635730134,0.8137636899662105
1.5759856716068341,0.5872591668027922,-0.5352869046867018,-0.4703726542927955,1.0684715559890383
4.748339176428122,0.3194002637912288,0.6409996729728478,-0.6388778482433419,0.23287802013716835
-1.6673862621381004,-0.8690472478647824,-0.20276059848519182,-0.27514225122668373,0.23440089269869593
9.893529516735303,0.17739611463694044,2.8149111777508646,1.4949413112343959,0.2703432392817259
5.1793397105892955,1.2125188368316004,-0.4308127717474102,-0.8658311156932432,-0.8633452647393817
2.5784651052822483,-0.3237917042866007,0.6889618705288492,0.9682783545914808,-0.14752868024035293
-1.2871486276543496,-1.6919626491697632,0.5073172893455706,-1.6828697716158048,-0.1525225324523588
2.3455132083579766,-0.01756282647744591,0.12481163102735289,-0.33488502998577485,0.3833938643534951
-1.6481188647422467,-0.9024230947925126,0.034422180888779574,0.1627530651050056,0.9998242469102946
-0.46520312954804965,-0.3423409386638824,-0.39946390072805393,0.5862223313592781,-1.0585360819784093
1.9055100297644771,-0.08158776968512098,0.3208751924983766,0.711226579792855,-0.12500903031957764
-4.072621962556202,-1.7056522160155172,0.09029312939850903,0.7933472351999252,1.4814555476589732
-5.6552350592261424,-1.615658339320678,-1.0365119492817394,-0.3487250722484376,-0.7435882288125641
0.9145844315749027,0.48206683552552526,-1.0836652990673241,-0.46235179266456716,-0.8222500172903203
4.452315466881965,-0.5227186961696804,1.5504995320933455,0.8579758812571538,0.20230619183119358
-5.440683235082537,-2.564744341820567,0.5131659081335656,-0.1913043248816149,0.8443851904853201
3.147727677213508,0.7848440366081351,-0.5248456693651861,-1.2756863233379219,0.01142605556065933
3.3121639351944787,0.27236975527423984,0.3343658626892363,-1.1332872140034806,1.3289605904369892
0.04848273660762725,-0.713874824036484,-0.057260172547511076,-0.9194522860016113,0.8567939825665268
1.0622755729060822,-1.3168302110582415,1.3245735351593664,0.49716074405376404,0.8418200668900618
1.9321241169584007,0.8358078963143372,-0.6243362974085831,0.14242573607056525,0.5541165013240933
3.295613141382048,0.3493506225604296,0.7518542513510525,0.6904853540677682,2.327653100346085
10.515098375789067,2.3826022826840734,0.34488610535142195,-0.42725264633653426,-0.2051616888660442
2.026582659904333,0.42018859872493736,-0.7504857364101978,0.15853969107671423,-2.003522292066514
1.5121448590351427,0.3877031412620148,0.15311718816436198,0.6255903939673367,1.604254361517141
1.6887347047341599,-0.16692793010856513,-0.12481621023539877,-0.3093465397202384,-0.45769943095682564
7.436734050043859,0.816775867200791,1.056786781089026,0.45677523755741145,0.10788044434303304
-0.3559605906201009,0.6250852012481537,-1.6181370509537158,-0.6619259410666513,1.309550684860527
3.288750333872554,1.251725008565195,-1.4396074845572076,-0.3630538465650718,-1.6022595410589253
0.4705500132093967,-0.5213229186372847,-0.027648272943436053,-0.3817378939983291,-1.2516472141061394
-1.542259767671827,-0.4354074729439623,-1.2004930601126298,-1.1958396455890397,-1.6012779371188537
1.0830914594587842,-0.4791031709119801,0.4758344205459816,0.4869724807855818,-0.7941362900254239
-0.8086423706895216,0.7908017211789892,-1.5831572105813014,-0.46940234020272387,0.43963660601699356
8.22003512127024,1.498374440296732,0.5274524033848446,0.01249411872768743,0.524187842812771
1.5204934021113443,-0.45884049314930064,0.7855421005518675,0.48074665890590895,0.27627417932855375
-0.9466321558541235,-0.42477372779309125,-0.5774364773691738,0.4465311760299441,-1.4127658838923665
2.7544155069180856,0.3140772238697992,-0.008464201854025445,0.6653851089727862,-2.310103436632644
3.484873229818775,-0.24576150001290142,1.0197889374974396,-0.09848548450942361,0.054353585390382264
7.500378510280195,0.95205365313989,0.827257184073809,-0.42329831204415375,-0.47177603363833576
-3.1413379665030505,-2.2517772906190467,0.5949488897591851,-0.07971821090639905,0.45938577171661177
-1.700808283315408,-0.8267050469168946,-0.6719190662919816,-1.6873344339580298,0.7019536262212701
-0.43599910349649723,-0.7824163339614458,-0.26332570445888065,-1.4471124724230873,0.13824143205868192
-4.886110941822593,-2.320356012386145,-0.272780725448504,-1.3226996123544024,0.7601330853758538
