x1,x2,y_left,y_both
0.30471707975443135,0.33757454879893356,1.8102547619614409,1.8102547619614409
-1.0399841062404955,1.4074818613137168,1.912304941007665,1.912304941007665
0.7504511958064572,0.09058490690174555,4.123124802014157,4.0
0.9405647163912139,0.6439387932768579,2.4207402291694846,2.4207402291694846
-1.9510351886538364,-2.0501721010310225,0.0,0.0
-1.302179506862318,-0.04871840193011795,0.0,0.0
0.12784040316728537,-0.8432302702928711,0.6594169058808976,0.6594169058808976
-0.3162425923435822,-1.218813060423628,1.682615218854582,1.682615218854582
-0.016801157504288795,-0.8781523669287508,0.0,0.0
-0.85304392757358,-0.33412344070081207,0.0,0.0
0.8793979748628286,0.9159025423560131,0.41521906307016465,0.41521906307016465
0.7777919354289483,-1.326392717739564,0.0,0.0
0.06603069756121605,0.030631492594417446,0.25027630009808144,0.25027630009808144
1.1272412069680329,-0.4841694333335785,3.9158047578168995,3.9158047578168995
0.4675093422520456,-0.32767309436196085,1.1963372930115406,1.1963372930115406
-0.8592924628832382,1.0027578253046041,1.7669112511979619,1.7669112511979619
0.36875078408249884,0.5381154370039261,4.605239827624118,4.0
-0.9588826008289989,1.3373981074427437,4.208371440239054,4.0
0.8784503013072725,-0.15450567924990047,2.2768093807915375,2.2768093807915375
-0.049925910986252896,-0.695942611670703,3.5209123354516585,3.5209123354516585
-0.18486236354526056,-0.22385881688049952,1.260945545421456,1.260945545421456
-0.6809295444039414,0.2424967912712216,0.0,0.0
1.2225413386740303,0.17657335845371103,1.9371649246197056,1.9371649246197056
-0.15452948206880215,-1.0843880722333665,0.0,0.0
-0.4283278221631072,0.09048978162787422,0.0,0.0
-0.3521335504882296,0.22822833013890514,0.5668118603902809,0.5668118603902809
0.5323091855533487,2.5174740375339204,6.01166769520175,4.0
0.36544406436407834,1.8768446112816701,7.069232689722365,4.0
0.4127326115959884,-0.8532433505588201,0.0,0.0
0.43082100300788273,-0.2873833615491761,2.5439951147350386,2.5439951147350386
2.1416476008704612,-1.4634420018370031,0.671791441076182,0.671791441076182
-0.4064150163846156,-0.5907070139634865,1.4300598446977275,1.4300598446977275
-0.5122427290715373,0.3156050035903405,0.9071799269700085,0.9071799269700085
-0.8137727282478777,1.2058536208882336,0.0,0.0
0.6159794225754956,-0.7290838377436085,3.4395938362583154,3.4395938362583154
1.1289722927208916,-0.6541464400677965,1.056033529586591,1.056033529586591
-0.11394745765487507,-2.147289029738655,0.0,0.0
-0.840156476962528,-0.16266592054490767,0.0,0.0
-0.8244812156912396,-1.062414411859563,0.0,0.0
0.6505927878247011,-0.5294394273660737,2.6599967421500095,2.6599967421500095
0.7432541712034423,-0.8768607781675882,1.2242416232204905,1.2242416232204905
0.543154268305195,-0.09426255425255699,2.724272827703895,2.724272827703895
-0.6655097072886943,-1.7577283913566313,0.0,0.0
0.23216132306671977,-1.4670452453909906,3.099576177884506,3.099576177884506
0.11668580914072822,2.129247112028298,2.870773070065584,2.870773070065584
0.21868859672901295,-1.287422581274031,0.0,0.0
0.8714287779481898,-1.0967855784546396,3.693052346072618,3.693052346072618
0.22359554877468227,1.836913528321314,2.758560489824292,2.758560489824292
0.6789135630718949,2.905067169240407,7.1584416171573935,4.0
0.06757906948889146,-1.1715666288253417,1.2934391438088033,1.2934391438088033
0.28911939868998415,-0.36824895678803055,1.2532441569120636,1.2532441569120636
0.6312882258385404,0.34155555094050954,3.262497654945297,3.262497654945297
-1.4571558198556664,1.7286976444055924,5.209266016390832,4.0
-0.31967121635730134,-0.9868570784282374,4.382184227893331,4.0
-0.4703726542927955,-0.24527784594210975,0.853565023766304,0.853565023766304
-0.6388778482433419,0.777337576061744,1.75333158719771,1.75333158719771
-0.27514225122668373,0.43476607446661863,3.7135990804807073,3.7135990804807073
1.4949413112343959,-0.37615607123009925,1.2640670438394916,1.2640670438394916
-0.8658311156932432,-0.13382296451604114,1.0067027383401814,1.0067027383401814
0.9682783545914808,-1.3748958083699818,1.3728021020690806,1.3728021020690806
-1.6828697716158048,-0.23817374397466523,0.0,0.0
-0.33488502998577485,-0.2663874900089551,0.0,0.0
0.1627530651050056,0.23216988962625595,0.0,0.0
0.5862223313592781,-0.555327218819016,0.0,0.0
0.711226579792855,0.471538522545139,0.5430883400628352,0.5430883400628352
0.7933472351999252,1.0127158178198286,2.44611034839909,2.44611034839909
-0.3487250722484376,0.15542932766846604,0.6350331349059707,0.6350331349059707
-0.46235179266456716,0.35175640839920347,5.136220941220836,4.0
0.8579758812571538,0.053155347577867364,4.789397610143261,4.0
-0.1913043248816149,8.439309141418043e-05,0.0,0.0
-1.2756863233379219,-0.7215580335428474,0.01519108670784508,0.01519108670784508
-1.1332872140034806,0.316494261673308,0.0,0.0
-0.9194522860016113,-0.09728659841348947,0.0,0.0
0.49716074405376404,2.093168308930595,4.351095669732816,4.0
0.14242573607056525,1.5733549024752425,4.325272529463183,4.0
0.6904853540677682,0.3858465525565008,1.9973273544141419,1.9973273544141419
-0.42725264633653426,-0.7630572096947675,2.428248401139585,2.428248401139585
0.15853969107671423,-1.112411471983418,0.0,0.0
0.6255903939673367,1.191142953088865,3.3354152552653193,3.3354152552653193
-0.3093465397202384,0.2627492251471385,6.560605908159803,4.0
0.45677523755741145,0.4801434033916108,2.9264188333718937,2.9264188333718937
-0.6619259410666513,-1.7445859869741926,2.0019904956555905,2.0019904956555905
-0.3630538465650718,0.9274384815581808,2.082070373870693,2.082070373870693
-0.3817378939983291,0.45442033821436295,2.6124470222545253,2.6124470222545253
-1.1958396455890397,-1.110430684414478,0.0,0.0
0.4869724807855818,-0.47152480744994896,1.319179487909335,1.319179487909335
-0.46940234020272387,0.2637172043565196,0.0,0.0
0.01249411872768743,0.05246679835624363,2.4228157789089506,2.4228157789089506
0.48074665890590895,-0.292171185803555,0.11086754509235552,0.11086754509235552
0.4465311760299441,-0.10348826806596086,3.273868442603426,3.273868442603426
0.6653851089727862,-0.25197737820688537,4.242256499272966,4.0
-0.09848548450942361,0.15256251210246857,2.252186493955373,2.252186493955373
